x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
1.0,0.34782608695652173,1.0,0.7295788939624556,0.5387834876975125,0.5347919231716326,0.20079796264855695,0.5897433143593602,0.3877970473260705,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.35638297872340424,0.0,0.3563829787234043,0.3644996347699051,0.0,0.0,0.9634831460674156,0.3563829787234043,1.0,1.0
1.0,0.2608695652173913,1.0,0.6544901065449009,0.6243241565790288,0.6231248460970203,0.26015280135823415,0.28997959402856865,0.4347604142878253,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.3457446808510638,0.0,0.3457446808510638,0.3681519357195033,0.0,0.0,1.0,0.3457446808510638,1.0,1.0
1.0,0.34782608695652173,1.0,0.7356671740233383,0.4448393492229483,0.4400566362964787,0.1892020373514431,0.5892707550209428,0.378621995943096,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.40957446808510645,0.0,0.40957446808510645,0.25858290723155586,0.0,0.2,0.34616104868913805,0.40957446808510645,1.0,1.0
1.0,0.37681159420289856,1.0,0.7356671740233383,0.42141830799371843,0.4154149224328984,0.1892020373514431,0.5892707550209428,0.378621995943096,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.41312056737588654,0.0,0.41312056737588654,0.25858290723155586,0.0,0.2,0.34616104868913805,0.41312056737588654,1.0,1.0
1.0,0.6231884057971014,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.5656028368794326,0.0,0.5656028368794306,0.22412344777209645,0.0,0.2,0.34616104868913805,0.5656028368794306,1.0,1.0
1.0,0.7246376811594203,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.5514184397163121,0.0,0.5514184397163122,0.22412344777209645,0.0,0.2,0.34616104868913805,0.5514184397163122,1.0,1.0
1.0,0.43478260869565216,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.48581560283687947,0.0,0.48581560283687947,0.23323593864134406,0.0,0.2,0.34616104868913805,0.48581560283687947,1.0,1.0
1.0,0.5072463768115942,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.3138297872340426,0.0,0.3138297872340426,0.2685975164353543,0.0,0.2,0.34616104868913805,0.3138297872340426,1.0,1.0
1.0,0.7971014492753623,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.21099290780141847,0.0,0.21099290780141838,0.28854273192111024,0.0,0.2,0.34616104868913805,0.21099290780141838,1.0,1.0
1.0,0.37681159420289856,1.0,0.7407407407407406,0.1398130766699488,0.8464319133218425,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.2021276595744681,0.0,0.20212765957446807,0.3398867786705625,0.0,0.2,0.34616104868913805,0.20212765957446807,1.0,1.0
1.0,0.37681159420289856,1.0,0.7407407407407406,0.1398130766699488,0.8464319133218425,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.25000000000000006,0.0,0.25000000000000006,0.3653287070854638,0.0,0.2,0.34616104868913805,0.25000000000000006,1.0,1.0
1.0,0.37681159420289856,1.0,0.7407407407407406,0.3478481332844611,0.6277074612164493,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.3031914893617021,0.0,0.3031914893617,0.2913038714390066,0.0,0.2,0.34616104868913805,0.3031914893617,1.0,1.0
1.0,0.36231884057971014,1.0,0.7407407407407406,0.4171931521559652,0.5547993105146516,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.32092198581560283,0.0,0.3209219858156029,0.28002556610664714,0.0,0.2,0.34616104868913805,0.3209219858156029,1.0,1.0
1.0,0.37681159420289856,1.0,0.7407407407407406,0.45186566159171726,0.5183452351637527,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.34219858156028365,0.0,0.34219858156028155,0.27005843681519354,0.0,0.2,0.34616104868913805,0.34219858156028155,1.0,1.0
