z1,z2,z3,z4,z5,z6,z7,z8,z9
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3755352674021893,0.22821266336720009,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.33695550745681385,0.2349137470720767,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3007839056952626,0.24202890459522552,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.2660969906818041,0.24936401201463312,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.5017939385045467,0.0,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.4575214215240695,0.004024279230388869,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.4155143256267575,0.00793735656824448,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3755352674021893,0.01174782866196543,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.33695550745681385,0.015494305603697526,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3007839056952626,0.01909893313451785,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.2660969906818041,0.022621169650002913,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.34380881027893473,0.2087348185672116,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.34380881027893473,0.2087348185672116,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.4123477507253222,0.21444472585930807,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.18804408407700907,0.2277119568191676,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.4123477507253222,0.23412014713345064,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.9293727976919137,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9411764705882353,0.44981352032682087,0.34380881027893473,0.2417131238792697,0.18902771983812083,0.4490710611944995,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.34380881027893473,0.2453743377241197,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.34380881027893473,0.9393536857573055,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.34380881027893473,0.2453743377241197,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.34380881027893473,0.2453743377241197,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.34380881027893473,0.9393536857573055,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.2889925527587392,0.25475586100463127,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.23711614756941402,0.2639656957059977,0.15912098773961553,0.6781778104335058,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.8403361344537823,0.5049294448327623,0.18804408407700907,1.0,0.25016709826610356,0.2797312900178441,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.8403361344537823,0.5049294448327623,0.14163791928512848,0.2700988156970907,0.25016709826610356,0.2797312900178441,0.1304347826086958
0.7500000000000002,0.6416666666666662,0.9915966386554622,0.42285320062873344,0.3690856826641751,0.24116400245113026,0.15912098773961553,0.6781778104335058,0.1304347826086958
